DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
976510.27	977364.47	854	door019.jpg	4	3
978326.76	978719.69	392	door021.jpg	4	3
984076.23	984510.04	433	door020.jpg	4	3
989842.37	990606.52	764	door021.jpg	4	3
995958.48	996528.86	570	door018.jpg	4	3
997475.02	998073.57	598	door020.jpg	4	3
1003407.81	1003945.20	537	door021.jpg	4	3
1009290.60	1010135.61	845	door020.jpg	4	3
1133345.84	1134120.69	774	door026.jpg	5	4
1139478.61	1142145.86	2667	door024.jpg	5	4
1143094.94	1143405.94	310	door027.jpg	5	4
1148777.77	1149054.44	276	door025.jpg	5	4
1150010.98	1150405.11	394	door024.jpg	5	4
1151344.20	1151949.78	605	door026.jpg	5	4
1157276.98	1157444.72	167	door027.jpg	5	4
1162793.14	1163246.33	453	door025.jpg	5	4
1164209.69	1164609.47	399	door026.jpg	5	4
1169942.48	1170496.24	553	door024.jpg	5	4
1171442.35	1172461.29	1018	door025.jpg	5	4
1173425.50	1173910.25	484	door025.jpg	5	4
1174875.36	1175767.78	892	door027.jpg	5	4
1181124.79	1182066.56	941	door024.jpg	5	4
1183007.96	1183477.21	469	door027.jpg	5	4
1188824.10	1189308.28	484	door027.jpg	5	4
1194656.88	1195123.78	466	door026.jpg	5	4
1200456.35	1201213.23	756	door024.jpg	5	4
1202156.19	1202954.89	798	door026.jpg	5	4
1208288.96	1209120.69	831	door025.jpg	5	4
1311462.81	1311855.07	392	door033.jpg	6	5
1317212.29	1318124.25	911	door030.jpg	6	5
1319095.43	1319477.34	381	door031.jpg	6	5
1320428.64	1321129.43	700	door032.jpg	6	5
1326478.11	1327034.37	556	door032.jpg	6	5
1332377.56	1332844.66	467	door031.jpg	6	5
1333794.10	1334110.33	316	door031.jpg	6	5
1335043.97	1335366.74	322	door030.jpg	6	5
1336327.19	1337074.99	747	door033.jpg	6	5
1342409.97	1343293.96	883	door030.jpg	6	5
1344243.13	1344724.27	481	door032.jpg	6	5
1350075.92	1350573.85	497	door031.jpg	6	5
1351509.12	1352110.38	601	door033.jpg	6	5
1357441.92	1357834.26	392	door032.jpg	6	5
1363191.39	1363884.67	693	door033.jpg	6	5
1369224.16	1371175.25	1951	door032.jpg	6	5
1376523.50	1376964.88	441	door031.jpg	6	5
1377906.71	1378533.86	627	door033.jpg	6	5
1383872.82	1384618.56	745	door030.jpg	6	5
1385572.66	1385941.05	368	door030.jpg	6	5
