DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
1159388.34	1159947.20	558	door030.jpg	6	5
1160921.55	1161461.07	539	door032.jpg	6	5
1166871.06	1168114.62	1243	door031.jpg	6	5
1169054.19	1169464.23	410	door033.jpg	6	5
1174803.71	1175180.57	376	door032.jpg	6	5
1180553.24	1180935.20	381	door032.jpg	6	5
1186286.10	1186972.56	686	door031.jpg	6	5
1187919.30	1188632.98	713	door033.jpg	6	5
1193968.80	1194643.00	674	door032.jpg	6	5
1199984.97	1203017.86	3032	door031.jpg	6	5
1203951.31	1204501.23	549	door031.jpg	6	5
1205434.51	1205969.10	534	door033.jpg	6	5
1211300.69	1212173.38	872	door030.jpg	6	5
1213133.87	1213475.87	341	door031.jpg	6	5
