id2	image1	image2	RT	KEY_RESPONSE_TIME	DISPLAY_TIME	KEY_PRESSED	block_level_1_fc	N_BLOCK
178	door034.jpg	door033.jpg	1749	1382303.44	1380554.36	f	6	5
152	door030.jpg	door032.jpg	1351	1384721.82	1383370.78	f	6	5
156	door031.jpg	door032.jpg	1209	1386963.14	1385753.91	j	6	5
172	door033.jpg	door031.jpg	1695	1389682.09	1387987.05	j	6	5
153	door030.jpg	door033.jpg	555	1391275.25	1390720.16	f	6	5
157	door031.jpg	door033.jpg	1910	1394214.30	1392303.34	f	6	5
155	door030.jpg	door035.jpg	740	1396010.48	1395269.73	f	6	5
174	door035.jpg	door031.jpg	1480	1398516.32	1397036.26	j	6	5
180	door035.jpg	door034.jpg	1155	1400708.24	1399552.70	f	6	5
169	door034.jpg	door030.jpg	869	1402605.31	1401735.85	j	6	5
167	door032.jpg	door030.jpg	687	1404323.12	1403635.69	j	6	5
175	door033.jpg	door032.jpg	445	1405798.14	1405352.20	j	6	5
161	door032.jpg	door034.jpg	519	1407338.44	1406818.74	f	6	5
162	door032.jpg	door035.jpg	595	1408963.80	1408368.61	f	6	5
166	door031.jpg	door030.jpg	758	1410744.10	1409985.12	j	6	5
151	door030.jpg	door031.jpg	469	1412237.35	1411768.30	f	6	5
158	door031.jpg	door034.jpg	2523	1415791.61	1413268.18	f	6	5
170	door035.jpg	door030.jpg	564	1417382.85	1416817.86	j	6	5
179	door035.jpg	door033.jpg	1256	1419674.60	1418417.73	f	6	5
154	door030.jpg	door034.jpg	1004	1421705.75	1420700.85	f	6	5
163	door033.jpg	door034.jpg	2202	1424936.81	1422734.02	j	6	5
164	door033.jpg	door035.jpg	5209	1431177.03	1425967.07	j	6	5
159	door031.jpg	door035.jpg	1283	1433483.03	1432199.86	f	6	5
165	door034.jpg	door035.jpg	1841	1436357.57	1434516.31	j	6	5
177	door035.jpg	door032.jpg	827	1438210.06	1437382.73	j	6	5
171	door032.jpg	door031.jpg	5004	1444237.50	1439232.58	f	6	5
160	door032.jpg	door033.jpg	2534	1447799.76	1445265.38	f	6	5
176	door034.jpg	door032.jpg	42936	1491768.59	1448831.75	j	6	5
