DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
1222240.84	1222813.47	572	door031.jpg	6	5
1223774.03	1224639.16	865	door035.jpg	6	5
1229973.49	1230668.05	694	door031.jpg	6	5
1231623.35	1232246.60	623	door033.jpg	6	5
1237589.50	1238146.80	557	door035.jpg	6	5
1243488.97	1244418.69	929	door033.jpg	6	5
1249771.77	1250503.19	731	door035.jpg	6	5
1255837.91	1256535.61	697	door034.jpg	6	5
1257471.08	1257949.80	478	door035.jpg	6	5
1263287.25	1264030.09	742	door034.jpg	6	5
1264970.43	1265524.03	553	door034.jpg	6	5
